start_date,recipient_last_name,recipient_first_name,corp_id,display_name,first_name,last_name,what_is_your_grade_level,would_you_like_to_be_a_mentor_or_a_mentee,would_you_prefer_a_mentee_within_your_business_unit_group,what_are_your_strongest_skills_please_choose_your_top_3,what_topics_are_you_knowledgeable_on_please_choose_your_top_3,which_expectations_can_you_help_fulfill_please_choose_your_top_3,do_you_prefer_2_2_or_would_you_be_comfortable_mentoring_more_than_one_person,would_you_consider_yourself_an_extrovert_or_an_introvert,which_personality_type_would_you_prefer_to_be_paired_with,which_of_the_following_best_describes_you_as_a_person,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentor_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here,would_you_prefer_a_mentor_with_your_current_job_role_or_one_above,what_skills_would_you_like_to_improve_please_choose_your_top_3,what_topics_are_you_interested_in_please_choose_your_top_3,what_are_your_expectations_for_this_program_please_choose_your_top_3,would_you_consider_yourself_an_extrovert_or_an_introvert_2,which_personality_type_would_you_prefer_to_be_paired_with_2,which_of_the_following_best_describes_you_as_a_person_2,please_tell_us_in_your_own_words_why_you_want_to_be_a_mentee_what_are_your_expectations_and_intended_outcomes_please_provide_a_detailed_response_of_3_4_sentences,are_there_any_special_considerations_that_you_would_like_known_when_your_application_is_reviewed_is_your_desire_to_participate_based_on_certain_criteria_that_you_have_in_mind_that_was_not_covered_in_the_previous_questions_please_list_that_information_here_2,affiliation_group,affiliation_unit,source_year
45037.33472222222,Last0090,First0090,CID0090,PERSON_0090,First0090,Last0090,Grade 7,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termcsi termbkc,termbhr termaxs/termaoo careerdialog,learnapproach","termdco termcyx,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",2 mentees,Extrovert,No preference,Structured / Process-driven / Logical,"projectrecord termayj leaderprocess termaqc termcfj termdvx termdwv termdvf effortapproach termalt termbrx leaderprocess termaqc termayz termbev effortmatch termddu planroute termdgw termcyv termake termaef. termbec termaaa termaft termchy termcqc termbsh termdmk termamy termaqc methodapproach impactoutcome termaqo optionrecord, termbev termbec termadw termbqz skillrecord termdvf effortapproach termbrx termdvx termaxv termalg termbls termcyg termcwa termdvf termbgi futureview termagr termbqp goalrecord termbev termdvc. termalg termbdc 26 effortpoint termaqo termbla termcyv reviewshare termaef, termbec termbut effortapproach termcgn termaqo termdea termakf termbyz effortsignal termdvx termbhr termaxs termbev effortframe, termbev termbec termaaa termabi termbqz termbec termazi termcto termbfl termbev termdhy termake termaxv contextfield termdkx termcqj termbrb. termdxu resulttrack termcgk termbev termdei termdkk leaderprocess reviewshare termbla termaly termdvx termbwy termbev termalw termake termayz termbev effortmatch termaxv, methodframe termbkw termalg termaqc termeba termbev termblb termbxe termdhh termdvx termdlx termbxd termake termbwl termbev supportgroup.",reasonchoice/effortapproach,,,,,,,,,,Group 05,Unit 07,2023
45037.259722222225,Last0091,First0091,CID0091,PERSON_0091,First0091,Last0091,Grade 7,Mentor,No preference,"termbog/impactnetwork termdhg,termanh/termcnn,termczn termeas/reviewguide termaqk","termalt termctu,termanz optionmodel,termdge futureprofile","termarp optionmodel termbrc,termcfe termdxu termalt termcnb,termdco termbhr contextgroup",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,termbec termbut termamd termbvv termbev careersystem leaderprocess termaee effortpoint studysummary termbev futurepoint effortpoint termbbr termbec termbhd termaqc termbvv termeaa leaderprocess termduw leadergroup.,,,,,,,,,,,Group 01,Unit 04,2023
45037.25208333333,Last0092,First0092,CID0092,PERSON_0092,First0092,Last0092,Grade 5,Mentee,,,,,,,,,,,No preference,"termanh / termcnn,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,termdge futureprofile","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Extrovert,No preference,Creative / Explorer / Experimenter,"termdvf effortapproach termdzc termbro, termbec termbcc termapx termbqz termddb termdsx effortapproach reviewroute termdvx termckd termdzd termeae contextfield reportprofile termaqo termdwl termcuf termbhr logicthread. termbec planwindow planpath termaqc termaox-termdwm optiontrack, termbev termbec termaaa termbiy termdfn termdvx detailthread termddb. termbec termaaa mentorprocess termdvx termbut effortapproach termbrx termdvx termcto termagm termaok termddb, termaqc termczh futurefield termdhp, effortframe termbev termdxn effortapproach termdxv termcdi leaderprocess termcqr-termbjf termbhr logicthread.",termbec futureview optionpath termdvx termagr termdne termalg termavq planpath termdem termbio termdev termajf.,Group 02,Unit 01,2023
45037.34652777778,Last0093,First0093,CID0093,PERSON_0093,First0093,Last0093,Grade 7,Mentor,No preference,"termbog/impactnetwork termdhg,termbtk/termajf,effortframe/termduz","termalt termctu,termbhr termaxs/termaoo careerdialog,learnapproach","termclr contextshare,termcfe termdxu termalt termcnb,termdco termcyx",1 mentee,Introvert,No preference,Structured / Process-driven / Logical,"termbyz termdsx termamd effortapproach plandialog termdvx termbrx termbja futurepoint termcze termaxx termbev termdwt termbdc termdxu termbhr. termbec termbut termaiu termaju termcdh termdvx termbqp termcqn termbev termbgi termdvf effortapproach termbrx. termbfg termaqc termcfj termdvx plangroup skilleffort termazy termdvx termdco optionrecord valuepoint termbev supportinsight termbbe termagm practiceeffort, termbev planeffort termazy termdco termatc termbxd termcqj futurethread detaildialog termdvx termaxq termagm termcdy teamsystem termagz termafg termaya.",reasonchoice/effortapproach,,,,,,,,,,Group 01,Unit 10,2023
45037.34722222222,Last0092,First0092,CID0092,PERSON_0092,First0092,Last0092,Grade 5,Mentee,,,,,,,,,,,Above,"termanh / termcnn,termczn termeas / reviewguide termaqk,effortframe / termduz","termalt termctu,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Extrovert,No preference,Structured / Process-driven / Logical,"termdvf effortapproach termdzc termbro, termbec termbcc termapx termbqz termddb termdsx effortapproach reviewroute termdvx termckd termdzd termeae contextfield reportprofile termaqo termdwl termcuf termbhr logicthread. termbec planwindow planpath termaqc termaox-termdwm optiontrack, termbev termbec termaaa termbiy termdfn termdvx detailthread termddb. termbec termaaa mentorprocess termdvx termbut effortapproach termbrx termdvx termcto termagm termaok termddb, termaqc termczh futurefield termdhp, effortframe termbev termdxn effortapproach termdxv termcdi leaderprocess termcqr-termbjf termbhr logicthread.",termbec futureview optionpath termdvx termagr termdne termalg termavq planpath termdem termbio termdev termajf.,Group 02,Unit 01,2023
45037.34027777778,Last0094,First0094,CID0094,PERSON_0094,First0094,Last0094,Grade 4,Mentor,No preference,"termbog/impactnetwork termdhg,termbtk/termajf,practicewindow termcyx/termaud growthmatch","termalt termctu,termand mentormodel,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",1 mentee,Introvert,No preference,Creative / Explorer / Experimenter,"termbec termbut termchf effortapproach termagk termaat studychoice termdxu termdeh termbhs termctu, termdal termcmr termajl termaqo termajk termapj goalprocess contextfield reviewshare termcrp termbev termbfg termaqc termcfj termdvx termdch reviewshare termdea termalg termdmk termaxw effortgroup termdzd termbut leadermatch termaqc termcib termdvx termaqc termcaj termaly termark termdic termdgs. termbrg termdpy termdvx termagf termdmk termdvx effortapproach termadj plangroup termbbi termdoa termbot termbln termbgi termbev termdnz termaqc termcxi termaqo termddb (termdvf effortapproach termaef termaly termazb termchq termaqc termanz) termaly effortapproach termcbs termdjh. termaqc termdkk futureview termagr termdvx termdnm-termbyz-termchh: termdzd termcfp termdal goalchoice termcmr termdxu termdeh termdea termaqo termdpc termdvx termagr effortapproach learnoutcome growthrecord termbev termalt, termcuf termbot termbut termbqz termahp termdyz termdvx termdch reviewshare termbev termcca termcmr effortapproach termbrx optionrecord.",termbec reviewfield termdzd termbut termcig termbxp resultprofile.,,,,,,,,,,Group 03,Unit 08,2023
45037.29375,Last0095,First0095,CID0095,PERSON_0095,First0095,Last0095,Grade 1,Mentee,,,,,,,,,,,Above,"termanh / termcnn,practicewindow termcyx / termaud growthmatch,effortframe / termduz","termalt termctu,resultroute termdvr,termbhr termaxs/termaoo careerdialog","termcfe termdxu termalt termcnb,termdxn termcyx,termdxn termdxu termbhr contextgroup",Introvert,No preference,Creative / Explorer / Experimenter,"termbec learnguide termdvx termagr effortapproach termahp termakr termbec termccm termdvx termdwn planpath methodeffort termddb termaxv termbev termdpc termbxe termbdi termdvx mentoranalysis termdvx termcdn termbxe termafg contextfield termcqj termbhr. termbec termaaa termebx contextfield termdxu termbhr, contextfield termaqc resultroute termaqo termcrs termdxu termbhr termbbi termbev termdhh termcag studychoice reviewshare termeaq. termbec learnguide termdvx careerprofile termbev termdwn termcqc termaqc termczh futurefield termdhp termbwd termcyv termddb. reportprocess termaqo termacu, termbec termdef termchh termdvx termbfg termavq termbqz termbgc optiondialog termcmr termagm termbev contextfield termbxm, termbec reviewfield termaqc termakz leaderprocess termdxu termdwj.",,Group 03,Unit 01,2023
45037.350694444445,Last0096,First0096,CID0096,PERSON_0096,First0096,Last0096,,,,,,,,,,,,,,,,,,,,,,Group 04,Unit 08,2023
45037.35138888889,Last0097,First0097,CID0097,PERSON_0097,First0097,Last0097,Grade 4,Mentee,,,,,,,,,,,Above,"termbog / impactnetwork termdhg,termanh / termcnn,termbtk / termajf","termcsi termbkc,termanz optionmodel,termbhr termaxs/termaoo careerdialog","termcay effortapproach termadj effortpath futuredialog termccv,termcfe termdxu termalt termcnb,termcay termdta-termahf termcyv termddb",Introvert,No preference,Creative / Explorer / Experimenter,termbec mentortopic termdvx practicechoice termcyv termczl termaeq. termbec learnguide termdvx termbya termbgi contextfield termbqz termbev learnwindow termalg termdmk termcyv termddb contextfield effortapproach termbay termciv.,termdhd,Group 02,Unit 06,2023
45037.35486111111,Last0098,First0098,CID0098,PERSON_0098,First0098,Last0098,Grade 5,Mentor,No preference,"practicewindow termcyx/termaud growthmatch,reviewmatch optionmodel/termbwl,plansignal/changeapproach","resultroute termdvr,termbhr termaxs/termaoo careerdialog,termand mentormodel","termclr contextshare,termdwn methodeffort futurefield termdhp,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,No preference,Creative / Explorer / Experimenter,termbec termbut effortapproach termdab termdle leaderprocess termbsh termdmk. practicenetwork termdxu termbhr termbec termbut termcgv termdup termcbn termabn termcfa termaqj. termdxu termcwa termbev termakt leaderprocess termcqj termddg termcxp termcto termdmk detailthread termcqj termbhr termbbi.,"termbec termaaa effortapproach termdpd termdlp termcua termasg. termals termbjq futureview termaly contextfield effortapproach termbls termddg termcxd termdvx detailthread termcua, termbec termbgc termcto.",,,,,,,,,,Group 01,Unit 08,2023
45037.3625,Last0099,First0099,CID0099,PERSON_0099,First0099,Last0099,Grade 7,Mentor,No preference,"termbtk/termajf,effortframe/termduz,reviewmatch optionmodel/termbwl","termdks & learnsummary,termcsi termbkc,termanz optionmodel","termdpc termdvx termagr termark termccm termavi,termdco termbhr contextgroup,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,termdvx termdhy termake termchm contextfield termcqj termctu termbev learnsummary termbxd termddb,,,,,,,,,,,Group 06,Unit 04,2023
45037.364583333336,Last0099,First0099,CID0099,PERSON_0099,First0099,Last0099,Grade 7,Mentee,,,,,,,,,,,Above,"termanh / termcnn,termbtk / termajf,termczn termeas / reviewguide termaqk","resultroute termdvr,termdzz termajf / skillmodel,termbhr termaxs/termaoo careerdialog","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Extrovert,No preference,Structured / Process-driven / Logical,"termbec futureview termdmn termdvx termagr termdpy termdvx careerprofile termdwm, termdwn planpath termbas contextfield termavp termbev termaqx termcbn, termdvx termdfl termdxu logicthread termbwd termcyv termddb, termdiz termbec termbgc termdch termdxu termabm termalg methodeffort termchm termdvf termdta.","termals reasonshare termafg termdzd learnprofile practicerecord, termdvf termbec termaaa termbho, termadp termchf termavq termcjy contextfield termdtj termaqo termagm planpath effortapproach termahp studyinsight.",Group 06,Unit 04,2023
45037.35694444445,Last0100,First0100,CID0100,PERSON_0100,First0100,Last0100,Grade 5,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,termako/termcqa","termdks & learnsummary,termcsi termbkc,termbhr termaxs/termaoo careerdialog","termarp optionmodel termbrc,termcay effortapproach termadj effortpath futuredialog termccv,termcay termdta-termahf termcyv termddb",2 mentees,Introvert,No preference,Creative / Explorer / Experimenter,"termbrg effortapproach termccy termdjm contextfield reasonoutcome, termbec designprocess termbhb optionpath reasonshare termbhd learnprofile reasonsignal leaderprocess termagm termbio termanz termdvx termdef termdwm termdvx. termbec learnguide termdvx termagr termbqz leaderprocess effortapproach termahp. termbec careerframe learnguide termdvx termdwc termanz changerecord focusbridge contextfield termcqj termbhr detailthread termaqc termdph optiontrack contextfield effortapproach termciv termbqz termbsm termdox termdvx termagm.",termbec termaaa termdzc termdvx termddb termdiz termbec reviewfield termdzd termbut effortapproach reviewroute termaqo termbla termalg reviewshare termaef termcuf termbec termbut termamd contextfield termbrs leaderprocess termaqc termbgj 8 effortpoint termdiz termbec termbut effortapproach reviewroute termaqo termbhr termbla contextfield termavv.,,,,,,,,,,Group 01,Unit 01,2023
45037.3625,Last0101,First0101,CID0101,PERSON_0101,First0101,Last0101,Grade 6,Mentor,No preference,"termbtk/termajf,practicewindow termcyx/termaud growthmatch,effortframe/termduz","termbhr termaxs/termaoo careerdialog,termand mentormodel,termdge futureprofile","termcay effortapproach termadj effortpath futuredialog termccv,termdco termcyx,termcay termdta-termahf termcyv termddb",1 mentee,Extrovert,No preference,Structured / Process-driven / Logical,"termbec termadw termakf termanz termbut termaqc studyframe termbxe termdhh, termbxe termbgc termawz termaqc methodapproach termaim leaderprocess optionrecord. termakf termbxe reviewsignal, teamgroup termcdl termbev careerguide. termbui termchy termcqc reviewshare termakr termbec termdgt termcdl. termaum termapx termdiz practiceapproach termdeo effortview termbev termdzj termbev learnguide termdvx termant termdmk termdvf practiceapproach reviewmatch, optionnetwork termbev methodeffort termdbn termblb termdvf termcqf termdvf termbxe detailthread termcqj futurethread. termadp termcyn termdxu termcad studychoice termdnb: impactsummary://termdsw.termdnb.termbdr/termcmh/termcgh-termbeu_termdaf-projecttrack-termbul-termach-6704027800350941184-9termayd-?termasn_termdnh=termdch&termasn_termbwk=termccv_termbeq.","termbui effortapproach termdpo termduw termdqq termcrc termalg effortapproach termdge termdvx termdwn termadj termcqc termacu termaqg termdiz termbec termbgc termagr termadj effortpath termbev termdvc contextfield termaqc termcag termbec growthwindow termazy termbec termcjv reasonguide termbev revieweffort termaqo termaqc termapl. termduh, termcjc optionpath termdvx termaup effortapproach termbrc termbqz termcno termagm termdvx reviewfield termdiz studytopic reviewmatch. termals termayj termbut learnprofile practicerecord, termcjc optionpath effortapproach termahp termaxw termbgc termcto termagm termdwn termadj termcqc termdpn, termdvf termbui studychoice effortapproach termawj termdvx termdwn termcqc termaio termaxm.",,,,,,,,,,Group 03,Unit 02,2023
45037.37430555555,Last0102,First0102,CID0102,PERSON_0102,First0102,Last0102,Grade 3,Mentee,,,,,,,,,,,Above,"termbtk / termajf,effortframe / termduz,reviewmatch optionmodel / termbwl","termalt termctu,termdzz termajf / skillmodel,learnapproach","termdwn termcqc methodeffort futurefield termdhp,termcfe termdxu termalt termcnb,termdxn termdxu termbhr contextgroup",Introvert,Extrovert,Creative / Explorer / Experimenter,"termbec futureview termdmn termdvx termagr effortapproach termahp termakr termbec termaul termdpc planfield termbyz termaly termdvx termbut termcag termbtm contextfield effortapproach termbil focusapproach optionpath termddb. termbec learnguide termdvx termdlx termbev termagr termava contextfield termdft termbec reviewfield, termbev termbec termbiz termbec termbrx termcxp termcto termagm termdvx reviewfield termeae termbqz. termbec termaaa termaft termbiq termdvx focusmodel termcfo/skillmodel termbev futureview optionpath termadj termapf termcmr termcez termbec termaaa goalapproach termcnm termbev termcez termbec termbgc termbga studychoice termakr reasonshare termaly termbfx contextnetwork leaderprocess termdvr.  termdzd termcfp reviewfield termbec learnguide termdvx termagr effortapproach termahp termdvx termcto termagm termcjs termcuf termbec futureview termdmn termdvx termawz effortapproach termbay teamapproach.",reasonchoice/effortapproach,Group 02,Unit 09,2023
